,Link,Date,Stage,Home Team,Away Team,Home Team ID,Away Team ID,Home Formation,Away Formation,Home Goals,Away Goals,Home Ast,Away Ast,Home xG,Away xG,Home npxG,Away npxG,Home xAG,Away xAG,Home Player Stats,Away Player Stats,Shots
0,https://fbref.com/en/matches/97218e9f/Werder-Bremen-Bayern-Munich-August-18-2023-Bundesliga,2023-08-18,Matchweek 1,Werder Bremen,Bayern Munich,62add3bf,054efa67,3-1-4-2,4-2-3-1,0,4,0,4,0.6,2.9,0.6,2.9,0.4,2.8,"                                          Team Sheet  \
0     Werder Bremen (3-1-4-2) Werder Bremen (3-1-...   

                                             Summary  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                          Pass Types  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                             Defense  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                          Possession  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                                Misc  
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...  ","                                          Team Sheet  \
0     Bayern Munich (4-2-3-1) Bayern Munich (4-2-...   

                                             Summary  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                          Pass Types  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                             Defense  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                          Possession  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                                Misc  
0            Unnamed: 0_level_0 Unnamed: 1_level_...  ","                                                Both  \
0     Unnamed: 0_level_0    Unnamed: 1_level_0 Un...   

                                                Home  \
0    Unnamed: 0_level_0    Unnamed: 1_level_0 Unn...   

                                                Away  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  "
1,https://fbref.com/en/matches/d1a443e5/Hoffenheim-Freiburg-August-19-2023-Bundesliga,2023-08-19,Matchweek 1,Hoffenheim,Freiburg,033ea6b8,a486e511,3-5-2,4-2-2-2,1,2,0,0,1.4,2.7,1.4,2.7,1.1,1.8,"                                          Team Sheet  \
0     Hoffenheim (3-5-2) Hoffenheim (3-5-2).1
0  ...   

                                             Summary  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                          Pass Types  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                             Defense  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                          Possession  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                                Misc  
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...  ","                                          Team Sheet  \
0     Freiburg (4-2-2-2)  Freiburg (4-2-2-2).1
0 ...   

                                             Summary  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                          Pass Types  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                             Defense  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                          Possession  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                                Misc  
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...  ","                                                Both  \
0     Unnamed: 0_level_0   Unnamed: 1_level_0 Unn...   

                                                Home  \
0     Unnamed: 0_level_0  Unnamed: 1_level_0 Unna...   

                                                Away  
0     Unnamed: 0_level_0   Unnamed: 1_level_0 Unn...  "
2,https://fbref.com/en/matches/063d7b6b/Bayer-Leverkusen-RB-Leipzig-August-19-2023-Bundesliga,2023-08-19,Matchweek 1,Bayer Leverkusen,RB Leipzig,c7a9f859,acbb6a5b,3-4-3,4-2-2-2,3,2,3,2,1.4,1.6,1.4,1.6,1.3,1.2,"                                          Team Sheet  \
0     Leverkusen (3-4-3) Leverkusen (3-4-3).1
0  ...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                          Team Sheet  \
0     RB Leipzig (4-2-2-2) RB Leipzig (4-2-2-2).1...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                                Both  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Home  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Away  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  "
3,https://fbref.com/en/matches/c05c14ef/Dortmund-Koln-August-19-2023-Bundesliga,2023-08-19,Matchweek 1,Dortmund,Köln,add600ae,bc357bf7,4-2-3-1,4-2-3-1,1,0,1,0,2.1,1.3,2.1,1.3,2.0,1.3,"                                          Team Sheet  \
0     Dortmund (4-2-3-1) Dortmund (4-2-3-1).1
0  ...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                          Team Sheet  \
0     Köln (4-2-3-1)   Köln (4-2-3-1).1
0        ...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                                Both  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Home  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Away  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  "
4,https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga,2023-08-19,Matchweek 1,Stuttgart,Bochum,598bc722,b42c6323,4-2-3-1,3-4-3,5,0,5,0,3.1,0.8,3.1,0.8,2.8,0.6,"                                          Team Sheet  \
0     Stuttgart (4-2-3-1)   Stuttgart (4-2-3-1).1...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                          Team Sheet  \
0     Bochum (3-4-3)         Bochum (3-4-3).1
0  ...   

                                             Summary  \
0           Unnamed: 0_level_0 Unnamed: 1_level_0...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0           Unnamed: 0_level_0 Unnamed: 1_level_0...   

                                          Pass Types  \
0           Unnamed: 0_level_0 Unnamed: 1_level_0...   

                                             Defense  \
0           Unnamed: 0_level_0 Unnamed: 1_level_0...   

                                          Possession  \
0           Unnamed: 0_level_0 Unnamed: 1_level_0...   

                                                Misc  
0           Unnamed: 0_level_0 Unnamed: 1_level_0...  ","                                                Both  \
0     Unnamed: 0_level_0       Unnamed: 1_level_0...   

                                                Home  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Away  
0    Unnamed: 0_level_0       Unnamed: 1_level_0 ...  "
5,https://fbref.com/en/matches/3b6337dc/Wolfsburg-Heidenheim-August-19-2023-Bundesliga,2023-08-19,Matchweek 1,Wolfsburg,Heidenheim,4eaa11d7,18d9d2a7,4-3-3,4-1-3-2,2,0,2,0,2.2,1.2,2.2,1.2,1.2,1.0,"                                          Team Sheet  \
0     Wolfsburg (4-3-3) Wolfsburg (4-3-3).1
0    ...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                          Team Sheet  \
0     Heidenheim (4-1-3-2) Heidenheim (4-1-3-2).1...   

                                             Summary  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Pass Types  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                             Defense  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                          Possession  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Misc  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  ","                                                Both  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Home  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Away  
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...  "
6,https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga,2023-08-19,Matchweek 1,Augsburg,Mönchengladbach,0cdc4311,32f3ee20,4-2-2-2,4-2-3-1,4,4,3,3,2.3,1.7,1.5,0.9,1.4,0.9,"                                          Team Sheet  \
0     Augsburg (4-2-2-2) Augsburg (4-2-2-2).1
0  ...   

                                             Summary  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                          Pass Types  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                             Defense  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                          Possession  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                                Misc  
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...  ","                                          Team Sheet  \
0     Gladbach (4-2-3-1)    Gladbach (4-2-3-1).1
...   

                                             Summary  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                          Pass Types  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                             Defense  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                          Possession  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                                Misc  
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...  ","                                                Both  \
0     Unnamed: 0_level_0    Unnamed: 1_level_0 Un...   

                                                Home  \
0     Unnamed: 0_level_0   Unnamed: 1_level_0 Unn...   

                                                Away  
0     Unnamed: 0_level_0    Unnamed: 1_level_0 Un...  "
7,https://fbref.com/en/matches/d6f1201f/Union-Berlin-Mainz-05-August-20-2023-Bundesliga,2023-08-20,Matchweek 1,Union Berlin,Mainz 05,7a41008f,a224b06a,5-3-2,3-4-3,4,1,4,0,1.9,2.3,1.9,0.7,1.6,0.5,"                                          Team Sheet  \
0     Union Berlin (5-3-2) Union Berlin (5-3-2).1...   

                                             Summary  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                          Pass Types  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                             Defense  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                          Possession  \
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...   

                                                Misc  
0       Unnamed: 0_level_0 Unnamed: 1_level_0 Unn...  ","                                          Team Sheet  \
0     Mainz 05 (3-4-3)        Mainz 05 (3-4-3).1
...   

                                             Summary  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                          Pass Types  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                             Defense  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                          Possession  \
0            Unnamed: 0_level_0 Unnamed: 1_level_...   

                                                Misc  
0            Unnamed: 0_level_0 Unnamed: 1_level_...  ","                                                Both  \
0     Unnamed: 0_level_0        Unnamed: 1_level_...   

                                                Home  \
0     Unnamed: 0_level_0  Unnamed: 1_level_0 Unna...   

                                                Away  
0     Unnamed: 0_level_0        Unnamed: 1_level_...  "
8,https://fbref.com/en/matches/60fc3feb/Eintracht-Frankfurt-Darmstadt-98-August-20-2023-Bundesliga,2023-08-20,Matchweek 1,Eintracht Frankfurt,Darmstadt 98,f0ac8ee6,6a6967fc,3-4-3,3-4-3,1,0,1,0,1.5,0.6,1.5,0.6,1.4,0.4,"                                          Team Sheet  \
0     Eint Frankfurt (3-4-3) Eint Frankfurt (3-4-...   

                                             Summary  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                          Pass Types  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                             Defense  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                          Possession  \
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...   

                                                Misc  
0      Unnamed: 0_level_0 Unnamed: 1_level_0 Unna...  ","                                          Team Sheet  \
0     Darmstadt 98 (3-4-3) Darmstadt 98 (3-4-3).1...   

                                             Summary  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                          Pass Types  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                             Defense  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                          Possession  \
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...   

                                                Misc  
0        Unnamed: 0_level_0 Unnamed: 1_level_0 Un...  ","                                                Both  \
0     Unnamed: 0_level_0   Unnamed: 1_level_0 Unn...   

                                                Home  \
0    Unnamed: 0_level_0  Unnamed: 1_level_0 Unnam...   

                                                Away  
0     Unnamed: 0_level_0   Unnamed: 1_level_0 Unn...  "
9,https://fbref.com/en/matches/195113d1/RB-Leipzig-Stuttgart-August-25-2023-Bundesliga,2023-08-25,Matchweek 2,RB Leipzig,Stuttgart,acbb6a5b,598bc722,4-2-2-2,4-2-3-1,5,1,3,1,1.8,1.1,1.8,1.1,1.2,0.8,"                                          Team Sheet  \
0     RB Leipzig (4-2-2-2) RB Leipzig (4-2-2-2).1...   

                                             Summary  \
0         Unnamed: 0_level_0 Unnamed: 1_level_0 U...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0         Unnamed: 0_level_0 Unnamed: 1_level_0 U...   

                                          Pass Types  \
0         Unnamed: 0_level_0 Unnamed: 1_level_0 U...   

                                             Defense  \
0         Unnamed: 0_level_0 Unnamed: 1_level_0 U...   

                                          Possession  \
0         Unnamed: 0_level_0 Unnamed: 1_level_0 U...   

                                                Misc  
0         Unnamed: 0_level_0 Unnamed: 1_level_0 U...  ","                                          Team Sheet  \
0     Stuttgart (4-2-3-1)   Stuttgart (4-2-3-1).1...   

                                             Summary  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                                  GK  \
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...   

                                             Passing  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                          Pass Types  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                             Defense  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                          Possession  \
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...   

                                                Misc  
0          Unnamed: 0_level_0 Unnamed: 1_level_0 ...  ","                                                Both  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Home  \
0     Unnamed: 0_level_0 Unnamed: 1_level_0 Unnam...   

                                                Away  
0    Unnamed: 0_level_0 Unnamed: 1_level_0 Unname...  "
